,REVENUE,CROSS_SELL_SUCCESS,TOTAL_MEALS_ORDERED,UNIQUE_MEALS_PURCH,CONTACTS_W_CUSTOMER_SERVICE,PRODUCT_CATEGORIES_VIEWED,AVG_TIME_PER_SITE_VISIT,MOBILE_NUMBER,CANCELLATIONS_BEFORE_NOON,CANCELLATIONS_AFTER_NOON,TASTES_AND_PREFERENCES,PC_LOGINS,MOBILE_LOGINS,WEEKLY_PLAN,EARLY_DELIVERIES,LATE_DELIVERIES,PACKAGE_LOCKER,REFRIGERATED_LOCKER,FOLLOWED_RECOMMENDATIONS_PCT,AVG_PREP_VID_TIME,LARGEST_ORDER_SIZE,MASTER_CLASSES_ATTENDED,MEDIAN_MEAL_RATING,AVG_CLICKS_PER_VISIT,TOTAL_PHOTOS_VIEWED,m_FAMILY_NAME,junk,personal,professional,TOTAL_VID_PREP_TIME,MASTER_VID_PREP_TIME,LARGE_VID_PREP_TIME,GENERAL_MEAL_RATING,PERC_UNIQUE_MEALS,AVG_TIME_PER_CATEGORY,AVG_TIME_PER_CLICK,out_REVENUE,out_AVG_TIME_PER_SITE_VISIT,out_AVG_PREP_VID_TIME,out_TOTAL_MEALS_ORDERED,out_UNIQUE_MEALS_PURCH,out_CONTACTS_W_CUSTOMER_SERVICE,out_CANCELLATIONS_BEFORE_NOON,out_PC_LOGINS,out_MOBILE_LOGINS,out_LATE_DELIVERIES,out_LARGEST_ORDER_SIZE,out_TOTAL_PHOTOS_VIEWED,out_TOTAL_VID_PREP_TIME,out_MASTER_VID_PREP_TIME,out_LARGE_VID_PREP_TIME,out_GENERAL_MEAL_RATING,out_PERC_UNIQUE_MEALS,out_AVG_TIME_PER_CATEGORY,out_AVG_TIME_PER_CLICK,out_MASTER_CLASSES_ATTENDED,change_TOTAL_MEALS_ORDERED,change_CONTACTS_W_CUSTOMER_SERVICE,change_LARGEST_ORDER_SIZE,change_TOTAL_PHOTOS_VIEWED,change_CANCELLATIONS_AFTER_NOON,change_FOLLOWED_RECOMMENDATIONS_PCT,change_MASTER_CLASSES_ATTENDED,change_MEDIAN_MEAL_RATING,change_AVG_CLICKS_PER_VISIT
1228,1735.0,1,110,5,5,2,98.14,1,1,0,1,5,1,36,4,4,0,0,10,143.0,5,0,3,12,0,0,0,0,1,15730.0,0.0,715.0,330,4.545454545454546,49.07,8.178333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
1229,5722.5,1,57,1,7,1,52.0,1,2,0,1,6,1,0,0,1,0,0,10,223.2,6,1,3,11,372,0,0,0,1,12722.4,223.2,1339.1999999999998,171,1.7543859649122806,52.0,4.7272727272727275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1230,2127.0,1,214,10,7,6,85.4,1,1,0,1,5,1,1,3,0,0,0,0,137.2,4,0,3,14,0,0,0,1,0,29360.8,0.0,548.8,642,4.672897196261682,14.233333333333334,6.1000000000000005,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1231,2422.0,1,35,1,4,1,43.0,1,2,0,1,6,1,38,0,6,0,0,10,153.6,5,1,3,14,0,0,0,0,1,5376.0,153.6,768.0,105,2.857142857142857,43.0,3.0714285714285716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
1232,1100.0,1,23,5,6,10,90.6,1,4,2,0,5,2,0,4,3,0,0,0,137.4,4,0,2,16,0,0,0,1,0,3160.2000000000003,0.0,549.6,46,21.73913043478261,9.059999999999999,5.6625,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1233,1499.0,1,36,8,6,4,85.14,1,10,0,1,6,1,3,0,1,1,1,0,103.4,3,1,3,15,23,0,1,0,0,3722.4,103.4,310.20000000000005,108,22.22222222222222,21.285,5.676,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1234,1450.0,1,53,2,5,7,91.44,1,0,0,1,5,1,0,4,0,1,0,0,150.5,6,0,2,15,0,0,0,0,1,7976.5,0.0,903.0,106,3.7735849056603774,13.062857142857142,6.096,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1235,1275.0,1,29,2,4,8,37.47,1,0,0,0,6,1,0,0,1,1,0,0,160.9,5,0,2,16,0,0,0,1,0,4666.1,0.0,804.5,58,6.896551724137931,4.68375,2.341875,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
1236,5181.0,1,92,6,9,2,116.2,1,2,0,1,6,2,3,0,2,0,0,0,202.0,7,1,4,12,305,0,0,1,0,18584.0,202.0,1414.0,368,6.521739130434782,58.1,9.683333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1237,5032.125,1,123,1,6,6,41.0,1,1,0,0,5,1,32,1,1,1,0,0,261.4,7,1,3,12,0,0,0,0,1,32152.199999999997,261.4,1829.7999999999997,369,0.8130081300813009,6.833333333333333,3.4166666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1238,1850.0,1,39,9,8,2,37.07,1,1,0,1,5,1,0,0,1,1,0,10,103.4,2,1,3,14,0,0,0,0,1,4032.6000000000004,103.4,206.8,117,23.076923076923077,18.535,2.6478571428571427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1239,2625.0,1,54,6,8,1,74.28,0,0,0,1,6,2,9,0,2,0,0,10,145.0,4,0,4,12,140,0,0,1,0,7830.0,0.0,580.0,216,11.11111111111111,74.28,6.19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1240,2512.5,1,54,6,7,9,161.96,1,1,0,1,5,2,8,4,8,1,0,0,149.4,3,1,3,15,0,0,0,1,0,8067.6,149.4,448.20000000000005,162,11.11111111111111,17.995555555555555,10.797333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1241,1500.0,1,46,4,6,2,91.0,1,0,1,1,6,1,0,4,1,0,0,0,156.6,5,0,2,18,0,0,0,0,1,7203.599999999999,0.0,783.0,92,8.695652173913043,45.5,5.055555555555555,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
1242,1655.0,1,63,8,5,10,125.5,0,1,0,1,5,2,1,0,7,0,0,10,139.4,5,1,3,12,0,0,0,0,1,8782.2,139.4,697.0,189,12.698412698412698,12.55,10.458333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1243,1800.0,1,52,7,8,4,49.7,1,3,0,1,6,1,0,1,1,0,0,0,128.0,3,0,3,11,0,0,0,1,0,6656.0,0.0,384.0,156,13.461538461538462,12.425,4.5181818181818185,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1244,3105.0,1,67,3,7,3,100.58,1,0,0,1,6,1,31,0,2,0,0,10,160.6,4,1,4,10,383,0,0,0,1,10760.199999999999,160.6,642.4,268,4.477611940298507,33.526666666666664,10.058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1245,2537.5,1,34,1,7,1,40.0,1,3,0,0,5,1,3,0,2,0,0,10,133.2,3,0,3,14,0,0,0,1,0,4528.799999999999,0.0,399.59999999999997,102,2.941176470588235,40.0,2.857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1246,1942.0,1,130,6,7,10,46.22,1,3,0,0,6,3,14,8,0,0,0,10,140.2,5,1,4,12,72,0,1,0,0,18226.0,140.2,701.0,520,4.615384615384616,4.622,3.8516666666666666,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1247,1300.0,1,94,4,6,4,96.58,1,2,0,1,6,2,0,3,3,0,0,0,87.4,3,0,2,17,0,0,0,1,0,8215.6,0.0,262.20000000000005,188,4.25531914893617,24.145,5.681176470588235,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1248,1560.0,1,43,8,6,1,78.5,0,0,0,1,5,1,35,0,3,0,0,10,143.0,5,1,3,13,0,0,0,0,1,6149.0,143.0,715.0,129,18.6046511627907,78.5,6.038461538461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
1249,2130.0,1,76,9,8,10,104.5,0,0,0,1,5,1,19,4,7,0,0,0,182.0,6,1,4,9,0,0,0,0,1,13832.0,182.0,1092.0,304,11.842105263157894,10.45,11.61111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1250,1750.0,1,55,9,5,5,114.57,1,6,0,0,7,2,3,4,3,0,0,10,141.2,4,1,3,13,0,0,0,1,0,7765.999999999999,141.2,564.8,165,16.363636363636363,22.913999999999998,8.813076923076922,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1251,2725.5,1,49,8,6,3,132.61,1,1,0,1,5,1,5,0,2,0,0,0,179.7,5,1,3,12,0,0,0,1,0,8805.3,179.7,898.5,147,16.3265306122449,44.20333333333334,11.050833333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
1252,1740.0,1,53,2,3,2,99.02,1,4,0,0,6,1,13,0,0,0,0,10,144.4,5,0,3,13,0,0,1,0,0,7653.200000000001,0.0,722.0,159,3.7735849056603774,49.51,7.616923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
1253,1440.0,1,51,4,3,7,124.68,1,4,1,0,5,1,7,0,0,0,0,0,91.2,2,0,2,14,0,0,0,0,1,4651.2,0.0,182.4,102,7.8431372549019605,17.81142857142857,8.905714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1254,3465.0,1,85,9,8,10,141.54,1,1,0,1,6,2,9,0,2,1,1,0,217.2,7,1,4,8,350,0,0,0,1,18462.0,217.2,1520.3999999999999,340,10.588235294117647,14.154,17.6925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1255,1890.0,1,72,9,6,2,85.29,1,0,0,1,6,2,36,0,2,1,1,0,143.4,4,1,3,12,0,0,0,1,0,10324.800000000001,143.4,573.6,216,12.5,42.645,7.107500000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1256,2617.5,1,95,8,5,6,114.46,1,1,0,1,6,2,52,0,7,0,0,0,178.9,5,1,3,11,513,0,0,0,1,16995.5,178.9,894.5,285,8.421052631578947,19.076666666666664,10.405454545454544,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1257,2518.5,1,105,7,6,3,149.0,1,2,1,1,5,2,50,0,7,0,0,10,217.7,9,0,3,15,430,0,0,1,0,22858.5,0.0,1959.3,315,6.666666666666667,49.666666666666664,9.933333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1258,1420.0,1,34,6,3,2,78.5,0,3,0,1,6,1,13,8,2,1,0,10,105.6,4,1,2,17,0,0,0,0,1,3590.3999999999996,105.6,422.4,68,17.647058823529413,39.25,4.617647058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1259,1420.0,1,43,2,5,1,120.6,1,0,0,0,6,2,8,0,3,0,0,10,118.8,4,0,3,14,180,0,0,0,1,5108.4,0.0,475.2,129,4.651162790697675,120.6,8.614285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1260,1350.0,1,49,7,5,6,92.46,1,5,0,1,5,2,0,0,0,1,1,10,165.6,6,0,3,13,564,0,0,1,0,8114.4,0.0,993.5999999999999,147,14.285714285714285,15.409999999999998,7.1123076923076916,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1261,2660.0,1,36,1,6,3,37.0,1,0,0,0,4,2,9,4,5,1,1,10,114.1,4,0,3,13,0,0,0,0,1,4107.599999999999,0.0,456.4,108,2.7777777777777777,12.333333333333334,2.8461538461538463,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1262,1390.0,1,49,5,3,3,82.6,1,0,0,1,6,2,1,4,1,1,0,0,133.9,4,0,2,16,0,0,0,1,0,6561.1,0.0,535.6,98,10.204081632653061,27.53333333333333,5.1625,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1263,2120.0,1,58,8,8,5,114.69,1,1,0,1,6,2,11,0,3,0,0,0,176.8,5,0,3,13,0,0,0,0,1,10254.400000000001,0.0,884.0,174,13.793103448275861,22.938,8.822307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
1264,4996.5,1,393,7,10,7,133.18,1,1,0,0,5,1,30,0,0,0,0,10,274.8,7,1,4,10,270,0,0,0,1,107996.40000000001,274.8,1923.6000000000001,1572,1.7811704834605597,19.025714285714287,13.318000000000001,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1265,559.0,1,15,8,12,2,86.12,1,2,1,0,5,1,8,2,1,1,1,10,104.4,2,0,3,14,0,0,1,0,0,1566.0,0.0,208.8,45,53.333333333333336,43.06,6.151428571428572,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1266,7550.0,1,303,6,10,10,224.35,1,1,0,1,6,1,0,7,5,1,0,10,431.6,8,2,4,10,1170,0,0,1,0,130774.8,863.2,3452.8,1212,1.9801980198019802,22.435,22.435,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1267,3729.25,1,81,1,5,10,54.0,1,1,0,1,6,2,14,3,1,0,0,0,136.9,3,0,3,15,0,0,0,0,1,11088.9,0.0,410.70000000000005,243,1.2345679012345678,5.4,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1268,1410.0,1,74,8,4,3,188.38,0,2,0,1,5,1,6,0,3,1,0,0,86.4,2,0,3,12,0,0,0,1,0,6393.6,0.0,172.8,222,10.81081081081081,62.79333333333333,15.698333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1269,3322.5,1,59,4,8,1,121.03,1,2,0,1,6,2,0,0,5,0,0,10,196.8,6,1,4,10,84,0,0,0,1,11611.2,196.8,1180.8000000000002,236,6.779661016949152,121.03,12.103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1270,2625.0,1,71,1,7,10,58.0,1,3,0,1,6,0,23,4,3,1,0,0,149.5,6,1,3,11,128,0,0,1,0,10614.5,149.5,897.0,213,1.4084507042253522,5.8,5.2727272727272725,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1271,1280.0,1,33,3,5,1,106.2,1,1,0,0,6,1,0,3,2,0,0,0,106.3,4,0,2,16,110,0,0,0,1,3507.9,0.0,425.2,66,9.090909090909092,106.2,6.6375,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1272,1400.0,1,73,3,8,3,95.0,1,4,0,1,5,1,2,2,0,0,0,0,171.0,7,0,3,14,0,0,0,1,0,12483.0,0.0,1197.0,219,4.10958904109589,31.666666666666668,6.785714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1273,3750.0,1,158,6,10,4,108.37,1,4,0,0,5,1,0,1,0,0,0,10,171.8,5,1,4,12,336,0,0,0,1,27144.4,171.8,859.0,632,3.79746835443038,27.0925,9.030833333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1274,1300.0,1,111,3,4,3,97.0,1,0,0,1,6,2,0,0,9,1,0,10,86.4,3,0,3,14,0,0,0,1,0,9590.400000000001,0.0,259.20000000000005,333,2.7027027027027026,32.333333333333336,6.928571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1275,1260.0,1,55,2,7,5,103.25,1,6,1,1,6,2,10,2,4,1,1,10,173.4,6,0,3,11,0,0,0,0,1,9537.0,0.0,1040.4,165,3.6363636363636362,20.65,9.386363636363637,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1276,1069.0,1,14,4,11,7,58.7,0,1,0,0,5,1,17,2,1,1,0,0,129.0,4,0,2,14,0,0,0,0,1,1806.0,0.0,516.0,28,28.57142857142857,8.385714285714286,4.192857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
1277,1710.0,1,57,8,4,3,94.0,1,0,0,1,5,1,13,3,1,1,0,10,164.5,5,0,3,11,0,0,0,0,1,9376.5,0.0,822.5,171,14.035087719298245,31.333333333333332,8.545454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
1278,2955.0,1,111,3,8,2,102.8,1,2,0,1,4,1,6,0,3,0,0,10,164.6,3,1,3,12,186,0,0,0,1,18270.6,164.6,493.79999999999995,333,2.7027027027027026,51.4,8.566666666666666,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1279,1850.0,1,64,2,7,3,77.8,1,3,0,0,6,1,3,0,6,1,0,10,118.7,4,0,3,11,0,0,0,0,1,7596.8,0.0,474.8,192,3.125,25.933333333333334,7.072727272727272,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1280,2000.0,1,61,8,6,4,124.43,1,1,0,1,5,1,12,0,2,1,1,10,263.4,10,0,5,8,368,0,0,0,1,16067.399999999998,0.0,2634.0,305,13.114754098360656,31.1075,15.55375,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1281,1610.0,1,118,3,6,8,49.0,1,2,0,0,5,2,3,2,0,0,0,10,166.6,5,1,2,15,0,0,0,1,0,19658.8,166.6,833.0,236,2.5423728813559325,6.125,3.2666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
1282,1350.0,1,82,3,4,1,114.5,0,2,1,0,5,1,47,0,6,1,0,0,106.4,2,0,2,16,0,0,0,1,0,8724.800000000001,0.0,212.8,164,3.6585365853658534,114.5,7.15625,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1283,1540.0,1,82,8,6,2,83.46,1,0,0,1,6,1,5,0,6,0,0,0,106.0,4,1,2,15,0,0,0,0,1,8692.0,106.0,424.0,164,9.75609756097561,41.73,5.563999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1284,1730.0,1,39,8,5,8,30.87,1,0,1,1,6,1,36,0,5,1,0,0,129.1,4,1,3,11,0,0,0,0,1,5034.9,129.1,516.4,117,20.51282051282051,3.85875,2.8063636363636366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1285,1340.0,1,46,3,6,2,64.0,0,1,0,1,6,2,1,4,3,0,0,10,113.2,3,0,2,16,0,0,0,0,1,5207.2,0.0,339.6,92,6.521739130434782,32.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1286,1875.0,1,172,6,8,3,138.15,1,0,0,1,6,2,22,3,3,1,1,10,147.2,4,2,3,13,225,0,0,0,1,25318.399999999998,294.4,588.8,516,3.488372093023256,46.050000000000004,10.626923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1287,2747.5,1,160,1,6,1,30.0,0,4,0,1,6,2,14,1,1,1,0,10,143.4,5,1,3,15,440,0,0,1,0,22944.0,143.4,717.0,480,0.625,30.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1288,1660.0,1,119,3,4,1,86.2,1,1,0,1,5,1,10,0,1,0,0,10,138.5,4,0,3,14,0,0,0,0,1,16481.5,0.0,554.0,357,2.5210084033613445,86.2,6.1571428571428575,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1289,2050.0,1,51,7,8,6,75.0,1,1,0,1,6,1,0,0,3,0,0,10,181.2,5,1,3,15,0,0,0,0,1,9241.199999999999,181.2,906.0,153,13.725490196078432,12.5,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
1290,1060.0,1,11,4,11,7,20.69,1,1,0,1,5,1,0,0,5,0,0,10,98.7,3,0,2,17,127,0,0,1,0,1085.7,0.0,296.1,22,36.36363636363637,2.955714285714286,1.2170588235294117,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
1291,1580.0,1,48,8,7,3,125.95,1,2,0,1,5,1,38,0,1,0,0,10,144.5,5,1,3,13,115,1,0,0,1,6936.0,144.5,722.5,144,16.666666666666664,41.983333333333334,9.688461538461539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1292,3555.0,1,111,3,9,9,95.4,1,2,0,1,5,1,41,1,0,0,0,10,226.3,5,1,3,11,396,1,1,0,0,25119.300000000003,226.3,1131.5,333,2.7027027027027026,10.600000000000001,8.672727272727274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1293,1650.0,1,63,4,5,4,160.0,1,0,0,1,6,2,12,0,18,0,0,0,177.4,6,1,2,16,0,1,0,0,1,11176.2,177.4,1064.4,126,6.349206349206349,40.0,10.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1294,1300.0,1,68,9,5,7,135.74,1,1,1,0,6,2,13,8,5,0,0,10,95.0,3,0,3,12,0,0,0,0,1,6460.0,0.0,285.0,204,13.23529411764706,19.391428571428573,11.311666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1295,2788.5,1,101,3,9,1,99.38,1,1,0,1,6,1,35,0,1,1,1,10,194.9,6,1,3,12,246,0,0,1,0,19684.9,194.9,1169.4,303,2.9702970297029703,99.38,8.281666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1296,4987.5,1,80,1,7,1,51.0,1,2,0,1,5,2,33,4,5,0,0,10,209.8,7,1,3,12,0,0,0,1,0,16784.0,209.8,1468.6000000000001,240,1.25,51.0,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1297,1800.0,1,44,4,6,5,109.61,1,1,0,1,5,2,41,3,0,0,0,0,152.3,5,1,3,15,160,0,0,1,0,6701.200000000001,152.3,761.5,132,9.090909090909092,21.922,7.307333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1298,3360.0,1,51,1,7,5,48.0,1,0,1,1,5,2,1,0,7,0,0,0,143.1,4,0,3,14,0,0,0,0,1,7298.099999999999,0.0,572.4,153,1.9607843137254901,9.6,3.4285714285714284,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1299,1850.0,1,49,2,5,2,114.0,1,2,0,1,5,1,8,0,0,1,1,10,193.4,4,1,3,13,157,0,0,1,0,9476.6,193.4,773.6,147,4.081632653061225,57.0,8.76923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1300,3720.0,1,115,3,9,4,95.26,0,4,0,0,5,1,9,5,2,1,0,0,163.0,6,1,4,12,270,0,1,0,0,18745.0,163.0,978.0,460,2.608695652173913,23.815,7.9383333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,1305.0,1,96,8,6,2,130.17,1,0,0,0,5,2,4,0,1,0,0,10,147.9,4,0,3,14,289,0,1,0,0,14198.400000000001,0.0,591.6,288,8.333333333333332,65.085,9.297857142857142,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1302,1850.0,1,56,7,9,5,107.0,1,5,0,0,6,2,13,0,2,0,0,10,204.4,5,1,3,14,280,0,0,0,1,11446.4,204.4,1022.0,168,12.5,21.4,7.642857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1303,3630.0,1,73,5,10,7,108.0,1,4,0,1,5,1,5,0,2,0,0,10,217.2,6,1,4,9,295,0,1,0,0,15855.599999999999,217.2,1303.1999999999998,292,6.8493150684931505,15.428571428571429,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1304,5380.0,1,115,8,8,1,531.04,1,0,0,1,6,1,12,3,0,1,0,10,327.9,10,1,4,9,603,0,0,1,0,37708.5,327.9,3279.0,460,6.956521739130435,531.04,59.00444444444444,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
1305,1180.0,1,45,5,3,10,120.08,1,0,0,1,5,1,3,0,9,1,0,0,144.0,6,0,1,15,270,0,0,1,0,6480.0,0.0,864.0,45,11.11111111111111,12.008,8.005333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
